Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Temp_diff,Torque_per_rpm,Real,Predito,Prob_Falha
M,298.1,309.0,2042,17.8,129,10.899999999999977,0.008716944172375752,0,0,0.1359814118124858
L,300.1,311.4,1729,29.3,71,11.299999999999955,0.01694621168304399,0,0,0.04318958437290167
L,298.8,309.9,1739,30.6,83,11.099999999999966,0.017596319723969182,0,0,0.06497765594076776
L,297.4,308.4,2151,17.7,0,11.0,0.008228730822869257,0,0,0.07124875617223975
L,298.9,310.2,1359,56.9,166,11.300000000000011,0.041869021339189204,0,0,0.6667979935068765
L,299.0,308.9,1615,30.6,14,9.899999999999977,0.0189473684210409,0,0,0.03592579072623548
L,296.3,307.3,1567,31.4,5,11.0,0.020038289725577512,0,0,0.014632815925564476
M,298.8,309.7,2098,19.0,133,10.899999999999977,0.009056244041940392,0,0,0.21365648458039616
L,303.0,312.6,1451,42.1,125,9.600000000000023,0.029014472777374904,0,0,0.30657926419029724
L,304.0,313.2,1314,47.1,144,9.199999999999989,0.03584474885842021,0,0,0.5387948831294902
L,297.9,307.9,1412,44.5,85,10.0,0.03151558073652159,0,0,0.20977939207175922
L,300.5,312.0,1498,42.9,25,11.5,0.028638184245641764,0,0,0.05788803590020955
M,301.4,310.0,1689,32.1,207,8.600000000000023,0.01900532859679159,0,0,0.5255745139747883
L,297.2,308.3,1379,52.1,21,11.100000000000023,0.037781000725135766,0,0,0.17999975951201153
L,304.4,313.6,1568,39.1,0,9.200000000000045,0.024936224489780015,0,0,0.12921092772226028
H,302.9,311.2,2102,17.8,91,8.300000000000011,0.008468125594667713,0,0,0.45281763283743137
L,300.9,310.7,1359,46.0,151,9.800000000000011,0.03384841795435331,0,0,0.42244306833467454
L,301.9,309.7,1595,31.4,133,7.800000000000011,0.019686520376163204,0,0,0.3297521595921172
L,298.1,309.4,1397,48.2,63,11.299999999999955,0.034502505368622406,0,0,0.14582744514029716
H,298.0,307.9,1482,37.8,132,9.899999999999977,0.025506072874476714,0,0,0.16915144220702716
L,297.4,308.3,1336,53.7,61,10.900000000000034,0.04019461077841303,0,0,0.32039680646443647
M,300.7,310.6,1484,38.0,84,9.900000000000034,0.025606469002678163,0,0,0.11744543950853227
L,296.9,308.0,1713,29.3,13,11.100000000000023,0.017104495037935142,0,0,0.022997522435443313
L,298.2,307.9,1769,27.2,188,9.699999999999989,0.015375918598069319,0,0,0.26474850643778314
M,299.9,311.3,1389,50.0,55,11.400000000000034,0.03599712023035565,0,0,0.16573001079212873
M,298.0,308.2,2090,19.0,143,10.199999999999989,0.009090909090904742,0,0,0.2985498500713173
L,301.0,310.8,1527,45.3,8,9.800000000000011,0.029666011787799824,0,0,0.18098311834352712
L,300.3,311.5,1466,46.2,62,11.199999999999989,0.0315143246930208,0,0,0.13901348133674085
L,301.8,310.3,1688,28.8,31,8.5,0.017061611374397476,0,0,0.10922875539854823
M,299.9,310.5,1335,52.9,180,10.600000000000023,0.039625468164764324,0,0,0.6414725476325452
M,299.8,309.7,1556,37.7,124,9.899999999999977,0.02422879177376335,0,0,0.19870819830514344
M,298.3,307.8,1457,52.5,98,9.5,0.03603294440628962,0,0,0.6056949014838875
L,303.9,313.3,1526,40.7,164,9.400000000000034,0.02667103538661424,0,0,0.441376580989824
M,298.8,308.6,1507,42.3,207,9.800000000000011,0.028069011280671484,0,0,0.5019300309185719
L,297.5,308.9,1581,30.4,155,11.399999999999977,0.019228336495876516,0,0,0.051354165307695515
M,300.4,311.4,1604,31.7,119,11.0,0.019763092269314362,0,0,0.061632528952423535
L,300.8,309.7,1519,35.8,14,8.899999999999977,0.023568136932176714,0,0,0.08835301274313898
L,302.2,311.2,1451,41.8,66,9.0,0.02880771881459076,0,0,0.24096882118443103
M,301.5,310.7,1744,28.2,61,9.199999999999989,0.01616972477063293,0,0,0.11791834205277502
L,301.9,310.4,1286,62.8,22,8.5,0.04883359253495425,1,1,0.8718539268000185
L,299.5,310.7,1472,40.9,104,11.199999999999989,0.027785326086937644,0,0,0.10104090863040992
H,299.3,308.7,1408,44.4,82,9.399999999999977,0.03153409090906851,0,0,0.26994761831256026
L,299.9,310.9,1292,51.1,173,11.0,0.039551083591300655,0,0,0.49016602573585694
L,298.7,309.9,1372,54.7,44,11.199999999999989,0.039868804664693974,0,0,0.2921807322828678
L,303.5,312.0,1761,25.8,105,8.5,0.014650766609872431,0,0,0.2177947598613223
L,299.6,311.1,1521,37.2,131,11.5,0.02445759368834684,0,0,0.07898779889884705
L,303.2,312.5,1518,39.9,146,9.300000000000011,0.02628458498021984,0,0,0.3711324560999809
L,303.0,311.2,1800,23.7,61,8.199999999999989,0.013166666666659351,0,0,0.1652919586400579
H,302.3,311.7,1456,45.4,130,9.399999999999977,0.031181318681297265,0,0,0.4641845987305798
L,300.7,310.5,1357,52.6,199,9.800000000000011,0.03876197494470246,0,0,0.7799430873594208
M,301.9,310.9,1573,38.9,209,9.0,0.024729815638890824,0,0,0.5790245377208758
L,301.6,310.6,1834,23.5,146,9.0,0.012813522355500102,0,0,0.2573192019795672
H,299.4,309.3,1439,49.7,9,9.900000000000034,0.03453787352325605,0,0,0.2385900581549107
L,298.7,310.2,1402,45.9,30,11.5,0.03273894436516923,0,0,0.07081830840716022
L,300.6,309.6,1423,49.1,74,9.0,0.034504567814452214,0,0,0.4898240996502267
M,298.9,310.4,1533,44.4,24,11.5,0.028962818003895,0,0,0.07373731896710986
L,299.1,308.3,1533,42.4,48,9.199999999999989,0.027658186562278107,0,0,0.2347188669263873
L,302.4,310.2,1642,28.3,88,7.800000000000011,0.017235079171731282,0,0,0.20256751172689091
L,302.4,310.9,1349,46.1,148,8.5,0.034173461823547684,1,0,0.6127518475719059
L,302.0,310.4,1895,23.2,161,8.399999999999977,0.012242744063318078,0,0,0.44616258082175286
H,302.3,311.9,1374,52.4,154,9.599999999999966,0.03813682678308723,0,0,0.7179588451246619
L,300.8,310.2,1520,37.7,193,9.399999999999977,0.024802631578931054,0,0,0.38599949851768
M,304.1,313.5,1428,39.9,88,9.399999999999977,0.02794117647056867,0,0,0.18385510924756523
L,302.0,310.4,1357,58.0,108,8.399999999999977,0.04274134119377838,1,1,0.8860875600521834
L,302.2,311.7,1412,44.5,204,9.5,0.03151558073652159,0,0,0.5804035517936781
L,297.2,308.5,1518,44.3,163,11.300000000000011,0.02918313570485561,0,0,0.2630809278579131
L,300.5,310.6,1543,36.2,30,10.100000000000023,0.023460790667515583,0,0,0.06125018608058078
M,303.9,313.1,1473,42.8,97,9.200000000000045,0.02905634758993275,0,0,0.33104812934297084
L,303.9,313.1,1491,37.2,195,9.200000000000045,0.024949698189118078,0,0,0.39383441792419366
H,298.2,309.0,1371,55.7,23,10.800000000000011,0.04062727935810312,0,0,0.327397419056649
M,302.3,311.2,1507,47.7,70,8.899999999999977,0.031652289316501894,0,0,0.49467838296956973
L,299.3,308.6,1744,26.4,33,9.300000000000011,0.015137614678890403,0,0,0.06745747608222688
H,299.9,310.3,1535,43.9,154,10.400000000000034,0.028599348534183323,0,0,0.369860928505063
H,303.6,312.2,1371,54.6,112,8.599999999999966,0.039824945295375766,1,0,0.8127565911099255
M,301.3,311.2,1438,42.4,7,9.899999999999977,0.029485396383845976,0,0,0.09207986070951459
M,299.0,310.3,1303,68.6,111,11.300000000000011,0.052647735993819916,1,1,0.8889886743101152
H,300.7,309.6,1925,20.5,9,8.900000000000034,0.010649350649345118,0,0,0.09312919647754656
M,298.8,309.2,1452,48.6,98,10.399999999999977,0.03347107438014224,0,0,0.3324210489934023
L,299.2,310.3,1610,33.3,233,11.100000000000023,0.020683229813651748,0,0,0.20738428024227418
L,303.4,312.7,1534,35.5,98,9.300000000000011,0.023142112125147888,0,0,0.16676690143063191
L,297.5,308.9,1469,44.0,185,11.399999999999977,0.029952348536398943,0,0,0.2612018633024901
H,303.1,311.3,2056,19.7,167,8.199999999999989,0.009581712062252149,0,0,0.6419146287453352
M,299.7,310.6,1572,38.0,139,10.900000000000034,0.024173027989806507,0,0,0.15124029550605597
L,302.4,311.8,1451,42.0,110,9.400000000000034,0.02894555478978019,0,0,0.29205220521432235
M,298.7,309.6,1800,24.8,78,10.900000000000034,0.013777777777770124,0,0,0.04628507499290292
L,302.8,312.1,1487,36.6,84,9.300000000000011,0.02461331540011795,0,0,0.14321156439517105
L,299.6,311.0,1552,33.2,139,11.399999999999977,0.021391752577305807,0,0,0.05915555202745906
M,295.8,306.5,1641,32.2,101,10.699999999999989,0.01962218159657549,0,0,0.06885917740900006
M,299.1,310.1,1570,30.9,226,11.0,0.019681528662407844,0,0,0.13052833280029494
L,297.2,308.6,1578,34.4,76,11.400000000000034,0.021799746514561597,0,0,0.03897553991659426
H,300.9,310.4,1457,43.8,69,9.5,0.030061770761818762,0,0,0.24609001961457153
L,301.5,311.1,1469,49.5,107,9.600000000000023,0.03369639210344881,0,0,0.5329245560757163
L,301.4,311.1,1462,37.1,41,9.700000000000045,0.025376196990406722,0,0,0.0740879543579477
H,300.9,311.9,1513,38.0,38,11.0,0.02511566424320878,0,0,0.046505670916666825
L,302.2,311.5,1424,45.2,39,9.300000000000011,0.03174157303368558,0,0,0.23956758204435702
L,300.8,310.4,1368,46.8,21,9.599999999999966,0.03421052631576446,0,0,0.19495409570557748
L,301.5,310.5,1466,48.1,189,9.0,0.03281036834922728,0,0,0.7559123292290639
M,302.1,310.7,1376,46.3,210,8.599999999999966,0.03364825581392903,1,0,0.751192725369671
H,298.8,309.6,1309,57.4,185,10.800000000000011,0.04385026737964565,0,0,0.7789823664489636
L,300.2,311.5,1383,42.1,60,11.300000000000011,0.03044107013736049,0,0,0.059804950276785604
M,298.7,309.6,1452,42.7,180,10.900000000000034,0.02940771349860234,0,0,0.26194654602680645
L,302.6,310.4,1478,47.7,189,7.7999999999999545,0.03227334235451132,0,1,0.8623572767492922
M,300.8,310.6,1545,37.5,155,9.800000000000011,0.024271844660178465,0,0,0.2579886577096332
L,297.1,308.3,1763,25.7,139,11.199999999999989,0.014577424844007612,0,0,0.06465594447965138
H,300.0,311.4,1641,34.5,155,11.399999999999977,0.021023765996330882,0,0,0.11752525631738914
M,300.7,309.5,1622,30.5,14,8.800000000000011,0.01880394574598101,0,0,0.06908227232032718
L,297.4,308.5,1501,44.9,20,11.100000000000023,0.029913391072598324,0,0,0.08515084220476266
L,300.2,311.0,1627,33.7,147,10.800000000000011,0.020712968653951624,0,0,0.12866779715248658
L,302.4,311.9,1452,43.1,137,9.5,0.029683195592266058,0,0,0.3801081971228004
M,303.9,313.1,1514,41.1,121,9.200000000000045,0.02714663143987639,0,0,0.36030290481798305
L,297.3,308.4,1472,41.3,67,11.099999999999966,0.02805706521737224,0,0,0.07528865567927336
L,298.9,310.0,1470,45.9,109,11.100000000000023,0.031224489795897127,0,0,0.20777897307771823
M,302.3,311.2,1546,40.0,71,8.899999999999977,0.025873221216024662,0,0,0.26718748517137525
L,297.2,308.7,1463,49.9,146,11.5,0.03410799726586869,0,0,0.34602857160109596
L,301.5,310.6,1481,46.8,20,9.100000000000023,0.03160027008775719,0,0,0.2961321738548746
L,299.2,310.2,1609,33.2,156,11.0,0.02063393412055896,0,0,0.10811053144296677
L,300.0,309.6,1571,33.1,65,9.600000000000023,0.021069382558866284,0,0,0.08290721221731959
M,298.9,309.9,1449,44.1,112,11.0,0.03043478260867465,0,0,0.16806056145659323
L,299.2,310.6,1675,33.3,28,11.400000000000034,0.0198805970149135,0,0,0.03306195919129938
L,302.3,310.9,1529,33.4,62,8.599999999999966,0.021844342707637774,0,0,0.12726967271204875
L,300.9,310.9,1228,66.4,109,10.0,0.05407166123774099,0,1,0.9346452243258082
M,300.3,311.7,1374,47.9,222,11.399999999999977,0.03486171761278394,1,0,0.4471688614818748
L,297.4,308.7,1545,36.9,125,11.300000000000011,0.023883495145615607,0,0,0.08280004728397625
M,300.2,310.4,1202,61.7,74,10.199999999999989,0.051331114808609545,0,0,0.7916292839490544
L,298.1,308.7,1556,31.6,145,10.599999999999966,0.020308483290475382,0,0,0.07742586443342776
M,300.6,309.4,1452,39.4,78,8.799999999999955,0.02713498622587663,0,0,0.20957630371492075
L,299.9,309.4,1858,22.5,22,9.5,0.01210979547900317,0,0,0.06410249370261382
M,298.2,309.0,1694,28.0,5,10.800000000000011,0.016528925619824955,0,0,0.01956511629612913
L,302.6,311.9,1598,35.5,69,9.299999999999955,0.022215269086344046,0,0,0.15862442513333916
H,301.4,310.7,1516,36.4,83,9.300000000000011,0.024010554089693922,0,0,0.14758392928001365
L,298.1,307.7,1767,27.0,127,9.599999999999966,0.015280135823420894,0,0,0.1621145789169197
L,297.6,308.3,1658,34.3,59,10.699999999999989,0.020687575392026123,0,0,0.06788945358422012
L,298.8,309.9,1568,33.7,13,11.099999999999966,0.021492346938761807,0,0,0.022005616502729867
H,300.3,309.5,1438,44.0,59,9.199999999999989,0.03059805285116092,0,0,0.2530778720542393
L,300.6,310.5,1570,38.3,14,9.899999999999977,0.024394904458583187,0,0,0.08540472509995539
H,300.7,310.8,1296,58.2,204,10.100000000000023,0.04490740740737276,0,1,0.886798745329551
L,300.0,311.3,1407,47.3,208,11.300000000000011,0.033617626154915696,0,0,0.4207493502047701
L,296.6,307.5,1582,37.9,197,10.899999999999977,0.023957016434877396,0,0,0.2420394340184151
H,303.7,312.6,1711,27.6,170,8.900000000000034,0.016130917592042004,0,0,0.29632721591352296
M,299.5,310.9,1577,34.6,159,11.399999999999977,0.021940393151539672,0,0,0.09325724145745645
L,297.9,309.1,1521,36.1,15,11.200000000000045,0.02373438527283121,0,0,0.024105647254103114
L,298.5,309.4,1517,40.2,45,10.899999999999977,0.02649967040209196,0,0,0.06862030127997693
L,296.8,307.7,1565,40.1,89,10.899999999999977,0.025623003194871808,0,0,0.11631994319840107
L,298.9,308.3,1855,23.8,33,9.400000000000034,0.012830188679238366,0,0,0.0837871067995482
L,297.5,309.4,1803,24.7,98,11.899999999999977,0.013699389905705102,0,0,0.032026623026759175
L,300.2,309.4,1526,35.3,46,9.199999999999989,0.02313237221492586,0,0,0.09670933804639995
H,300.6,309.7,1470,43.8,18,9.099999999999966,0.029795918367326667,0,0,0.19933782055233093
H,298.9,309.3,1375,42.7,58,10.400000000000034,0.03105454545452287,0,0,0.09997650790401345
L,301.2,310.4,1515,38.4,51,9.199999999999989,0.025346534653448615,0,0,0.1485059317973559
M,302.3,311.4,1571,32.7,17,9.099999999999966,0.02081476766389509,0,0,0.06683921586362114
M,299.5,308.9,1448,42.9,74,9.399999999999977,0.02962707182318396,0,0,0.22689381143184095
L,302.7,312.2,1572,34.4,228,9.5,0.0218829516539301,0,0,0.4070095747907506
H,299.5,309.2,1872,22.6,162,9.699999999999989,0.012072649572643125,0,0,0.22426055650405308
L,299.4,308.9,1440,42.5,87,9.5,0.029513888888868394,0,0,0.22919049616900988
L,298.6,309.7,1925,22.1,7,11.099999999999966,0.011480519480513518,0,0,0.030378407384133353
M,303.9,312.9,1430,53.5,189,9.0,0.03741258741256125,0,1,0.872655319910393
L,300.8,310.7,1339,59.1,203,9.899999999999977,0.04413741598204322,1,1,0.9099922424240717
L,300.4,311.4,1552,28.8,135,11.0,0.01855670103091588,0,0,0.03979427754367121
L,298.7,309.9,1483,32.8,142,11.199999999999989,0.02211732973700464,0,0,0.048137192175468656
L,300.5,311.5,1499,37.6,73,11.0,0.0250833889259339,0,0,0.0588581509550344
L,297.7,308.9,1516,33.7,92,11.199999999999989,0.022229551451172672,0,0,0.03672716899937164
M,297.2,308.2,1405,42.5,204,11.0,0.03024911032026317,0,0,0.2617550305406959
L,301.6,310.5,1809,25.5,40,8.899999999999977,0.01409618573796899,0,0,0.11765331063598668
L,299.3,310.8,1391,46.9,21,11.5,0.0337167505391562,0,0,0.07460564754655524
L,301.3,310.4,1459,44.7,92,9.099999999999966,0.030637422892371053,0,0,0.3801757283397605
L,302.7,312.4,1423,51.9,60,9.699999999999989,0.03647224174277128,0,0,0.4715021066193684
L,301.7,310.8,1493,47.6,145,9.100000000000023,0.03188211654385004,0,0,0.6468482939449278
L,300.9,309.7,1431,41.4,199,8.800000000000011,0.028930817610042674,0,0,0.5546694285396363
L,299.1,310.6,1921,23.9,158,11.5,0.01244143675168535,0,0,0.12846979475132506
H,300.7,309.5,1667,30.5,29,8.800000000000011,0.018296340731842654,0,0,0.0994585855691465
L,298.1,308.0,1652,28.5,63,9.899999999999977,0.017251815980619097,0,0,0.05212467002438661
M,302.3,311.7,1540,28.9,149,9.399999999999977,0.01876623376622158,0,0,0.1083113446217295
M,300.4,309.8,1517,40.3,149,9.400000000000034,0.026565589980206614,0,0,0.3569664486255269
M,301.5,310.4,1486,39.6,144,8.899999999999977,0.026648721399712888,0,0,0.3708209672317313
L,302.0,310.8,1447,42.7,229,8.800000000000011,0.029509329647526256,0,0,0.6916471709143672
L,298.0,308.3,1405,56.2,218,10.300000000000011,0.03999999999997153,1,1,0.8498280339396427
L,300.9,310.8,1517,44.3,4,9.900000000000034,0.029202373104792876,0,0,0.1430822114774293
M,297.8,309.0,1434,43.3,96,11.199999999999989,0.030195258019504744,0,0,0.11145999799792912
L,300.3,311.8,1547,39.7,121,11.5,0.025662572721379666,0,0,0.11050881450138585
L,296.9,307.6,1514,35.7,100,10.700000000000045,0.023579920739746647,0,0,0.06782190097363357
L,300.8,311.3,1782,26.9,116,10.5,0.01509539842872329,0,0,0.10371785836276984
L,297.0,308.1,1355,43.7,217,11.100000000000023,0.032250922509201294,0,0,0.29634102777373206
L,302.6,311.6,1311,53.2,0,9.0,0.040579710144896586,0,0,0.4392332852402027
H,300.8,311.7,1468,38.7,39,10.899999999999977,0.02636239782014553,0,0,0.04711107313847875
M,303.4,311.4,1606,29.6,122,8.0,0.018430884184297367,0,0,0.24463068371699645
M,302.5,312.0,1445,54.8,0,9.5,0.037923875432499705,0,0,0.4577912958086843
M,299.5,310.8,1754,31.3,114,11.300000000000011,0.017844925883684238,0,0,0.09128810455689428
L,298.1,308.6,1439,44.9,205,10.5,0.031202223766482833,0,0,0.4438577341951711
M,301.0,310.7,1517,40.2,171,9.699999999999989,0.02649967040209196,0,0,0.3694162032307896
L,298.5,309.7,1613,36.7,0,11.199999999999989,0.02275263484189538,0,0,0.032729672102647815
H,300.1,311.5,1383,49.1,33,11.399999999999977,0.035502530730270786,0,0,0.12182781239991562
L,298.2,308.2,1407,47.1,153,10.0,0.03347547974411267,0,0,0.44904230773583054
L,297.3,309.0,1548,37.4,171,11.699999999999989,0.024160206718330645,0,0,0.11143596052627987
M,300.3,311.6,1359,54.1,81,11.300000000000011,0.03980868285501118,0,0,0.3436589897863698
L,295.9,306.4,1575,28.5,74,10.5,0.018095238095226607,0,0,0.027361765005593886
L,299.0,310.2,1412,44.1,246,11.199999999999989,0.031232294617541623,0,0,0.4065481608631867
M,299.4,309.3,1485,47.1,209,9.900000000000034,0.03171717171715036,0,0,0.6532563041274759
L,302.5,312.0,1574,33.8,63,9.5,0.021473951715361195,0,0,0.10032948174423643
L,301.3,310.7,1594,34.1,172,9.399999999999977,0.021392722710149692,0,0,0.29168460092825643
L,303.6,312.6,1699,27.9,160,9.0,0.0164214243672652,0,0,0.2582217023606387
L,300.2,309.4,1527,37.0,194,9.199999999999989,0.02423051735427359,0,0,0.39520405230879996
M,299.4,309.2,1470,44.4,135,9.800000000000011,0.030204081632632513,0,0,0.36984538062142985
M,297.9,307.8,1303,59.3,75,9.900000000000034,0.045510360706028,0,0,0.7142389315332751
M,299.4,309.4,1326,47.5,35,10.0,0.03582202111611175,0,0,0.1804816486526878
L,300.8,311.7,1426,45.5,16,10.899999999999977,0.03190743338006178,0,0,0.08907940948202922
L,299.5,310.8,1873,22.3,211,11.300000000000011,0.011906033101969084,0,0,0.15432962790318486
L,302.2,311.1,1630,34.6,94,8.900000000000034,0.021226993865017654,0,0,0.23812882021346465
H,297.4,308.7,1323,51.1,130,11.300000000000011,0.03862433862430943,0,0,0.33023714414219774
L,297.8,308.9,1530,37.6,106,11.099999999999966,0.02457516339867675,0,0,0.08065240064022842
L,300.0,309.3,1395,56.5,122,9.300000000000011,0.040501792114666306,0,0,0.802217292426582
L,300.4,310.1,1503,42.2,196,9.700000000000045,0.028077178975363888,0,0,0.4958868031950897
L,303.5,312.9,1275,64.4,113,9.399999999999977,0.05050980392152902,0,1,0.9354150412963346
L,299.8,311.1,1588,38.0,183,11.300000000000011,0.023929471032730524,0,0,0.1961148760131191
M,301.2,311.6,1423,48.0,199,10.400000000000034,0.03373155305689829,0,0,0.5665107230181297
L,298.2,307.9,1544,31.4,192,9.699999999999989,0.020336787564753666,0,0,0.17788404359120646
L,298.4,309.6,1710,27.3,163,11.200000000000045,0.01596491228069242,1,0,0.07803183002447728
L,298.2,307.8,1355,59.4,115,9.600000000000023,0.043837638376351414,0,0,0.8254472529252741
L,297.5,308.9,1696,30.9,133,11.399999999999977,0.018219339622630767,0,0,0.07401897242215784
M,301.5,310.6,1447,41.9,140,9.100000000000023,0.028956461644762295,0,0,0.38634938656227924
H,300.3,311.8,2141,18.5,204,11.5,0.008640822045768968,0,0,0.34769486715713366
M,298.0,307.5,1387,45.5,166,9.5,0.032804614275390914,0,0,0.4762901278077426
M,296.9,307.8,1392,43.9,0,10.900000000000034,0.03153735632181642,0,0,0.05017956383453926
L,301.8,310.7,1523,43.3,60,8.899999999999977,0.028430728824669446,0,0,0.32841415932008317
L,298.2,309.1,1539,36.5,134,10.900000000000034,0.023716699155280237,0,0,0.10566857912833263
L,298.4,309.7,1419,41.3,159,11.300000000000011,0.029105003523587664,0,0,0.14323110912646442
H,303.9,313.2,1680,29.1,201,9.300000000000011,0.017321428571418263,0,0,0.32440719852407246
L,303.5,312.2,1511,37.1,27,8.699999999999989,0.02455327597615847,0,0,0.13539841456501164
L,297.7,308.2,1500,39.9,158,10.5,0.026599999999982266,0,0,0.21342664046260604
L,297.3,308.3,1471,38.2,37,11.0,0.025968728755930683,0,0,0.03781912169312512
L,301.1,309.8,1519,39.6,167,8.699999999999989,0.026069782751793242,0,0,0.48942015325380955
L,304.2,313.3,1668,35.7,180,9.100000000000023,0.021402877697828896,0,0,0.4975272586971851
H,295.6,306.2,1632,32.2,76,10.599999999999966,0.019730392156850657,0,0,0.05554404254508555
L,297.5,308.4,1723,27.3,67,10.899999999999977,0.015844457341836423,0,0,0.03715050852196715
L,301.1,311.3,1630,29.5,51,10.199999999999989,0.01809815950919135,0,0,0.042860023689075266
L,299.8,309.0,1614,30.8,100,9.199999999999989,0.019083023543978263,0,0,0.1268638137404077
L,300.2,310.4,1808,25.8,35,10.199999999999989,0.014269911504416886,0,0,0.05529131729809067
L,299.1,308.2,1319,60.3,36,9.099999999999966,0.045716451857433116,0,0,0.767206082536131
L,299.8,309.8,1542,39.4,155,10.0,0.025551232166001588,0,0,0.28608822457512234
M,300.2,309.6,1528,35.1,44,9.400000000000034,0.022971204188466644,0,0,0.08192244840739393
L,302.0,309.7,1551,34.8,207,7.699999999999989,0.022437137330739883,0,0,0.6032253604024298
L,303.6,313.0,1593,31.6,52,9.399999999999977,0.019836785938468403,0,0,0.07957193205332451
M,303.5,312.3,1624,34.8,121,8.800000000000011,0.02142857142855823,0,0,0.3079579345115809
L,300.3,309.9,1518,36.4,0,9.599999999999966,0.023978919631077747,0,0,0.05609075077433406
L,300.4,311.8,1367,57.2,10,11.400000000000034,0.04184345281635564,0,0,0.28539559535506953
L,298.7,308.5,1444,54.2,62,9.800000000000011,0.037534626038755174,0,0,0.5356172385282568
L,302.3,311.6,1784,26.4,79,9.300000000000011,0.01479820627801861,0,0,0.13564597912893103
L,295.5,306.1,1488,40.7,31,10.600000000000023,0.02735215053761603,0,0,0.06455422892368919
M,303.0,311.2,1592,38.9,188,8.199999999999989,0.024434673366818822,0,0,0.6617665371826855
L,299.8,309.2,1491,47.5,216,9.399999999999977,0.031857813547933024,0,0,0.7520110432234248
L,300.3,311.1,1480,46.6,185,10.800000000000011,0.031486486486465216,0,0,0.45115472065345336
L,301.4,310.8,1389,52.7,125,9.400000000000034,0.03794096472279486,0,0,0.688401736980714
L,300.8,309.4,1489,38.4,109,8.599999999999966,0.025789120214892016,0,0,0.29241545711852973
M,298.0,308.1,1339,51.6,197,10.100000000000023,0.03853622106046413,0,0,0.6895472783679216
L,301.7,311.0,1474,42.6,164,9.300000000000011,0.02890094979645258,0,0,0.4711188362566842
H,298.8,310.0,1530,38.3,53,11.199999999999989,0.02503267973854573,0,0,0.05094739833069689
L,302.3,311.7,1281,48.8,0,9.399999999999977,0.03809523809520835,0,0,0.22081270874430572
L,300.9,312.7,1416,43.8,112,11.800000000000011,0.030932203389808663,0,0,0.10575694616461895
H,300.9,311.0,1853,23.6,122,10.100000000000023,0.012736103615751358,0,0,0.13504378237561981
L,300.0,310.1,1762,28.0,202,10.100000000000023,0.015891032917130597,0,0,0.2680646389260253
L,297.5,308.4,1433,50.0,218,10.899999999999977,0.034891835310512986,0,0,0.607466212437536
L,300.9,311.0,2003,20.2,138,10.100000000000023,0.01008487269095852,0,0,0.23590654933591262
M,300.7,309.5,1733,26.7,108,8.800000000000011,0.015406809001722211,0,0,0.17495496879144037
M,299.2,308.9,1447,39.6,22,9.699999999999989,0.02736696613681592,0,0,0.07816672996235183
M,300.2,309.6,1491,41.8,41,9.400000000000034,0.02803487592218106,0,0,0.16878540021509444
L,297.5,308.4,1441,44.5,4,10.899999999999977,0.030881332408028535,0,0,0.06611093254158558
M,301.4,310.6,1855,25.3,178,9.200000000000045,0.013638814016165155,0,0,0.3704924446955327
L,301.5,311.1,2055,16.8,105,9.600000000000023,0.008175182481747848,0,0,0.22187325547176828
L,297.6,308.7,1455,48.2,145,11.099999999999966,0.033127147766300255,0,0,0.3367262125245232
H,300.4,310.2,1431,43.2,0,9.800000000000011,0.030188679245261925,0,0,0.09993773707919143
M,301.8,309.5,1732,30.1,220,7.699999999999989,0.017378752886825995,0,0,0.6759809724551868
M,300.7,311.7,1532,40.0,0,11.0,0.02610966057439549,0,0,0.04367836159271201
M,300.8,310.7,1452,43.0,139,9.899999999999977,0.029614325068850127,0,0,0.31434349273024237
M,302.3,311.5,1530,42.3,21,9.199999999999989,0.02764705882351134,0,0,0.1922163995077267
L,299.3,309.0,1473,46.3,146,9.699999999999989,0.03143245078069828,0,0,0.4891349897373466
M,302.5,311.9,1532,38.8,96,9.399999999999977,0.025326370757163624,0,0,0.22076254734860545
M,297.5,308.6,1440,38.8,29,11.100000000000023,0.02694444444442573,0,0,0.03205694831395591
L,302.3,310.1,1388,49.9,48,7.800000000000011,0.03595100864550724,0,0,0.6224819854566007
L,298.3,309.4,1468,46.2,10,11.099999999999966,0.03147138964575513,0,0,0.08672785489699425
L,300.6,309.5,1516,39.0,142,8.899999999999977,0.025725593667529204,0,0,0.3695417628391201
M,298.0,308.2,1395,49.1,206,10.199999999999989,0.03519713261646223,0,0,0.6231468424377544
L,299.3,309.2,2280,15.4,207,9.899999999999977,0.006754385964909318,0,0,0.7164699268502814
M,301.4,310.6,1431,40.6,101,9.200000000000045,0.028371767994389677,0,0,0.23465221520483945
L,300.2,309.5,1343,50.2,98,9.300000000000011,0.03737900223377708,0,0,0.5189326591304246
H,298.5,309.4,1573,33.6,143,10.899999999999977,0.02136045772408051,0,0,0.09048057056074948
L,298.9,310.1,1750,25.0,156,11.200000000000045,0.014285714285706123,0,0,0.06847687779651171
L,299.7,309.3,1445,42.6,0,9.600000000000023,0.029480968858111085,0,0,0.10425281282407176
L,302.3,311.5,1384,50.8,13,9.199999999999989,0.0367052023121122,0,0,0.36410103883125233
L,296.2,306.8,1389,53.3,132,10.600000000000023,0.03837293016555913,0,0,0.5320714602945756
